Apuesta: Alix, 35.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Hubie, 160.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Jim, 149.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Johan, 159.0, 10, 2, 3, 9, 4, 7, 8, 5, 6, 1, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucas, 145.0, 1, 2, 3, 4, 6, 7, 8, 5, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
Apuesta: Lucinda, 17.0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Punteo Obtenido: 8
